post_id	insight	agency
C4D7CB	1.29870e-02	3.89610e-02
C4D831	3.36134e-02	1.26050e-02
C4D8DB	1.02041e-02	2.04082e-02
C4D9A5	0.00000e+00	3.00000e-02
C4D9FE	1.96078e-02	3.43137e-02
C4DA64	2.34192e-02	3.39578e-02
C4DAC9	1.51976e-02	1.51976e-02
C4DB3D	8.59599e-03	4.01146e-02
C4DB48	1.51976e-02	3.64742e-02
C4DC3B	3.09735e-02	2.65487e-02
C4DCE9	0.00000e+00	0.00000e+00
C4DD31	1.14286e-02	2.57143e-02
C4DD54	2.45399e-02	4.29448e-02
C4DD55	8.23045e-03	1.23457e-02
C4DDC3	1.93452e-02	5.65476e-02
C4DE40	1.16959e-02	1.16959e-02
C4DE56	2.43161e-02	6.07903e-02
C4DEB4	5.67951e-02	2.43408e-02
C4DF3C	2.72109e-02	2.72109e-02
C4DF9D	1.58730e-02	1.58730e-02
C4DFE1	5.91716e-03	2.36686e-02
C4E007	7.90514e-03	2.76680e-02
C4E00A	7.82123e-03	2.34637e-02
C4E0A5	3.59477e-02	1.30719e-02
C4E0FC	2.02703e-02	2.70270e-02
C4E182	0.00000e+00	5.45455e-02
C4E1C0	2.50569e-02	3.64465e-02
C4E1E9	1.80180e-02	2.25225e-02
C4E201	4.49438e-02	1.96629e-02
C4E2F9	2.70270e-02	0.00000e+00
C4E371	3.07692e-02	8.20513e-02
C4E3A7	1.45867e-02	1.45867e-02
C4E3E8	3.40285e-02	3.84193e-02
C4E4D0	1.45773e-02	2.91545e-02
C4E51F	3.05677e-02	3.05677e-02
C4E59D	2.94906e-02	1.87668e-02
C4E6A9	2.25080e-02	3.53698e-02
C4E6F5	2.61780e-02	2.61780e-02
C4E732	5.22193e-03	1.30548e-02
C4E765	1.65380e-02	1.76406e-02
C4E795	1.40845e-02	5.63380e-02
C4E7BF	7.91557e-03	2.11082e-02
C4E7EA	2.32558e-02	2.32558e-02
C4E80C	2.58065e-02	2.58065e-02
C4E876	1.56250e-02	7.81250e-03
C4E89B	2.03390e-02	2.93785e-02
C4E8AE	3.63636e-02	1.81818e-02
C4E9B3	2.24215e-02	2.46637e-02
C4EA63	3.17460e-02	3.37302e-02
C4EAA0	2.59740e-02	2.59740e-02
C4EAE1	1.77638e-02	1.46290e-02
C4EAEB	2.71493e-02	4.07240e-02
C4EB71	3.33333e-02	3.88889e-02
C4EB76	2.31214e-02	4.04624e-02
C4EBB6	4.12371e-02	5.15464e-02
C4EC0B	1.96078e-02	6.53595e-03
C4EE12	1.62338e-02	1.29870e-02
C4EE5B	2.84495e-02	4.40967e-02
C4EE74	3.50877e-02	4.38596e-03
C4EE80	1.09890e-02	3.29670e-02
C4EE86	1.78042e-02	2.67062e-02
C4EEA0	3.40909e-02	4.54545e-02
C4EF44	2.12766e-02	7.44681e-02
C4EFAE	1.31579e-02	3.94737e-02
C4EFE5	2.50000e-02	5.00000e-03
C4F023	2.58621e-02	3.44828e-02
C4F059	0.00000e+00	1.75439e-02
C4F069	1.89189e-02	3.24324e-02
C4F077	2.11268e-02	4.22535e-02
C4F0C5	1.98020e-02	4.95050e-02
C4F0DD	2.16998e-02	2.16998e-02
C4F0F3	4.24710e-02	7.72201e-03
C4F12B	2.18750e-02	2.03125e-02
C4F230	4.05063e-02	2.02532e-02
C4F26D	2.56410e-02	5.12821e-02
C4F29E	2.29008e-02	3.81679e-02
C4F2C7	1.73913e-02	2.60870e-02
C4F504	2.55048e-02	3.18810e-02
C4F51D	3.62694e-02	2.07254e-02
C4F533	2.56410e-02	1.92308e-02
C4F566	1.53846e-02	7.69231e-03
C4F5C4	2.19780e-02	4.61538e-02
C4F653	1.61290e-02	1.61290e-02
C4F685	2.22222e-02	2.22222e-02
C4F75D	2.54237e-02	5.08475e-02
C4F7E8	3.84615e-02	2.88462e-02
C4F804	2.68378e-02	3.26721e-02
C4F8D8	8.75657e-03	2.45184e-02
C4F934	3.00752e-02	2.00501e-02
C4FA1C	1.79211e-02	9.67742e-02
C4FAC3	2.71318e-02	2.32558e-02
C4FB2A	1.42857e-02	5.71429e-02
C4FB72	1.89329e-02	2.23752e-02
C4FB87	3.78378e-02	1.62162e-02
C4FC8C	1.44231e-02	1.92308e-02
C4FC98	1.79028e-02	2.55754e-02
C4FCB5	3.11111e-02	1.77778e-02
C4FCB8	2.04678e-02	1.46199e-02
C4FCE8	1.28205e-02	8.54701e-03
C4FCFF	8.92857e-03	2.67857e-02
C4FD10	8.48896e-03	4.58404e-02
C4FE36	7.78210e-03	3.11284e-02
C4FE75	4.08163e-02	2.04082e-02
C4FED9	3.31492e-02	4.41989e-02
C4FEDA	7.58123e-02	3.97112e-02
C4FF12	2.42915e-02	2.83401e-02
C4FF75	2.31214e-02	2.02312e-02
C4FFC2	0.00000e+00	1.38889e-02
C50011	1.49254e-02	2.48756e-02
C50046	1.04167e-02	6.25000e-02
C50060	2.81690e-02	0.00000e+00
C500C0	3.55872e-03	1.06762e-02
C5019E	3.36538e-02	2.40385e-02
C501B0	0.00000e+00	0.00000e+00
C50201	2.68817e-02	2.41935e-02
C502A0	1.69492e-02	3.81356e-02
C502DF	2.33645e-02	4.67290e-02
C50390	2.27273e-02	5.00000e-02
C504B4	3.12500e-02	6.77083e-02
C50515	5.07614e-03	2.03046e-02
C50601	1.36986e-02	1.02740e-02
C50612	1.94175e-02	9.70874e-03
C506D8	2.12766e-02	1.21581e-02
C5071E	1.94175e-02	9.70874e-03
C50738	9.02935e-03	2.14447e-02
C50829	1.79211e-02	2.50896e-02
C5085F	2.08333e-02	1.62037e-02
C5086C	2.91667e-02	2.81250e-02
C50883	0.00000e+00	1.49254e-02
C50892	1.15063e-02	1.98745e-02
C508D9	1.89474e-02	2.31579e-02
C508FD	1.56951e-02	3.13901e-02
C50929	1.85185e-02	1.85185e-02
C5093F	2.39726e-02	3.42466e-03
C50BD0	2.04082e-02	3.40136e-02
C50C2A	1.69133e-02	2.74841e-02
C50C4B	1.81347e-02	2.84974e-02
C50C6B	7.51880e-03	1.50376e-02
C50CD4	2.17391e-02	2.17391e-02
C50D4A	2.72374e-02	3.11284e-02
C50D9D	1.60000e-02	0.00000e+00
C50F1F	1.70940e-02	3.41880e-02
C50F24	3.43348e-02	4.29185e-03
C50F65	1.14943e-02	1.14943e-02
C50F8E	1.57233e-02	1.57233e-02
C50FE7	1.39535e-02	3.10078e-02
C51054	1.35135e-02	2.16216e-02
C510CA	2.77778e-02	1.85185e-02
C5110B	0.00000e+00	0.00000e+00
C5117C	2.87611e-02	1.76991e-02
C5126F	2.17391e-02	3.26087e-02
C51280	1.13636e-02	2.27273e-02
C51289	3.57143e-02	3.57143e-02
C513DC	4.39883e-02	3.81232e-02
C513EF	1.08401e-02	5.42005e-03
C5146C	2.66667e-02	2.66667e-02
C5146E	3.12500e-02	3.12500e-02
C51499	2.07715e-02	2.96736e-02
C514B5	2.40320e-02	2.93725e-02
C514CB	2.34604e-02	5.57185e-02
C5151A	1.21655e-02	2.43309e-02
C5158B	1.32450e-02	2.31788e-02
C515CC	1.81347e-02	3.10881e-02
C5165B	2.30769e-02	4.61538e-02
C516BB	3.57143e-02	3.57143e-02
C516D6	2.28070e-02	5.61404e-02
C51735	1.04530e-02	2.09059e-02
C51832	1.20482e-02	6.02410e-03
C5186E	0.00000e+00	0.00000e+00
C519B1	1.37931e-02	3.44828e-02
C519C3	3.27869e-02	2.73224e-02
C519DC	7.71208e-03	1.54242e-02
C519EC	3.39343e-02	3.92365e-02
C519F8	1.76991e-02	5.89971e-02
C51A36	2.77778e-02	4.44444e-02
C51A64	5.49828e-02	3.78007e-02
C51A93	2.11640e-02	1.05820e-02
C51BEC	1.88679e-02	9.43396e-02
C51CC8	2.17391e-02	1.08696e-02
C51CD6	1.95195e-02	2.55255e-02
C51CEE	8.54701e-03	8.54701e-03
C51D31	1.63043e-02	2.71739e-02
C51DC0	8.23529e-02	2.35294e-02
C51DF3	0.00000e+00	4.93827e-02
C51EBE	2.84900e-02	4.41595e-02
C51FC2	1.42857e-02	2.57143e-02
C52008	5.10204e-02	2.04082e-02
C5200C	1.89229e-02	2.47453e-02
C52018	7.05219e-03	1.69252e-02
C5205A	1.75439e-02	4.09357e-02
C52205	1.14345e-02	1.87110e-02
C52229	4.14508e-02	4.66321e-02
C5227C	4.41860e-02	6.74419e-02
C5227E	4.04040e-02	1.01010e-02
C5228D	2.25464e-02	2.91777e-02
C522A0	4.81928e-02	1.80723e-02
C522CE	1.89798e-02	1.77936e-02
C523AE	0.00000e+00	1.16959e-02
C523C0	1.67785e-02	1.67785e-02
C5259C	1.50602e-02	3.46386e-02
C5261C	4.71698e-02	9.43396e-03
C52657	3.30579e-02	3.30579e-02
C526AC	2.20994e-02	2.48619e-02
C526B6	2.18855e-02	3.53535e-02
C5270E	9.83607e-03	3.27869e-02
C527E4	5.24934e-03	3.14961e-02
C52937	2.56410e-02	3.84615e-02
C52992	2.17786e-02	2.35935e-02
C529FB	5.00000e-03	5.00000e-03
C529FE	1.40449e-02	1.96629e-02
C52A86	2.55102e-02	3.06122e-02
C52B44	3.18182e-02	3.48485e-02
C52BDD	1.12360e-02	1.12360e-02
C52C51	1.82529e-02	3.25945e-02
C52C92	1.99430e-02	3.98860e-02
C52D24	4.79042e-02	5.98802e-03
C52E41	3.28283e-02	5.05051e-03
C52E5E	6.32911e-03	2.53165e-02
C52ED1	1.94175e-02	3.88350e-02
C52F12	4.49438e-02	2.24719e-02
C52F5D	2.99401e-02	4.49102e-02
C52FBF	2.91971e-02	2.18978e-02
C53068	1.25000e-02	2.50000e-02
C53127	1.50943e-02	1.50943e-02
C53137	1.60772e-02	1.92926e-02
C53165	1.54639e-02	1.80412e-02
C53166	1.89655e-02	1.37931e-02
C53178	1.86047e-02	9.30233e-03
C531F0	2.46305e-02	4.92611e-03
C5327F	2.23325e-02	4.46650e-02
C532E3	2.78746e-02	2.78746e-02
C5332B	2.45232e-02	2.86104e-02
C5339E	9.17431e-03	1.83486e-02
C533C0	9.61538e-03	9.61538e-03
C53518	1.70213e-02	3.82979e-02
C53593	1.47992e-02	2.53700e-02
C5359A	4.32900e-03	1.94805e-02
C535A9	6.77966e-03	1.69492e-02
C535FF	1.55039e-02	4.65116e-02
C53603	6.22084e-03	2.64386e-02
C536C0	1.57895e-02	2.89474e-02
C5374C	2.56959e-02	1.71306e-02
C53778	6.84932e-03	3.42466e-02
C537AF	1.45310e-02	1.98151e-02
C537F3	2.26337e-02	3.49794e-02
C5380D	2.12540e-02	2.86929e-02
C5387E	1.89873e-02	1.26582e-02
C538AA	4.14594e-02	4.31177e-02
C5394D	8.54701e-03	2.27920e-02
C539B0	3.96825e-03	1.98413e-02
C53A7F	1.90678e-02	1.69492e-02
C53AAE	6.42202e-02	4.58716e-02
C53ABD	3.16456e-02	1.89873e-02
C53AE4	1.93798e-02	7.75194e-03
C53B43	3.49206e-02	2.22222e-02
C53C1B	3.31754e-02	3.55450e-02
C53DAF	3.83142e-03	7.66284e-03
C53E01	2.51256e-02	4.02010e-02
C53E2E	2.94118e-02	2.94118e-02
C53E45	3.30033e-02	2.97030e-02
C53F47	7.51880e-03	1.50376e-02
C53F50	6.87285e-03	3.09278e-02
C53F80	2.03666e-02	3.86965e-02
C540A9	6.13497e-03	0.00000e+00
C540F6	2.09059e-02	2.09059e-02
C54121	2.43531e-02	2.58752e-02
C54138	2.53700e-02	3.17125e-02
C5420D	1.49813e-02	3.74532e-02
C542DC	3.44168e-02	1.91205e-02
C542F9	1.26582e-02	1.89873e-02
C54364	1.13636e-02	3.40909e-02
C5437B	3.62069e-02	1.20690e-02
C543C2	7.04225e-03	0.00000e+00
C543C9	1.91898e-02	3.19829e-02
C544EE	1.68675e-02	1.20482e-02
C54571	2.28426e-02	2.53807e-02
C545C8	6.80272e-03	1.13379e-02
C545E3	1.87500e-02	1.56250e-02
C545FD	5.30504e-03	1.98939e-02
C54613	9.94475e-03	2.43094e-02
C54622	2.98507e-02	1.81237e-02
C54798	2.15054e-02	2.15054e-02
C547E5	1.09091e-02	1.45455e-02
C548F1	2.94464e-02	1.41343e-02
C54927	3.17460e-02	7.93651e-02
C549AD	1.25628e-02	1.75879e-02
C54B18	9.43396e-03	9.43396e-03
C54B84	2.40964e-02	1.20482e-02
C54BEC	1.52672e-02	7.63359e-03
C54CA2	1.40187e-02	4.20561e-02
C54CA3	2.40826e-02	8.02752e-03
C54D58	3.49650e-02	4.89510e-02
C54D76	9.70874e-03	2.26537e-02
C54D99	3.46939e-02	2.85714e-02
C54DBA	0.00000e+00	3.84615e-02
C54E22	4.34783e-02	1.58103e-02
C54E38	1.81311e-02	1.53417e-02
C54E82	4.68750e-02	3.12500e-02
C54EF9	2.27790e-02	4.10023e-02
C54F91	6.71141e-03	6.71141e-03
C55071	2.47934e-02	1.65289e-02
C55072	2.66667e-02	4.00000e-02
C550D4	1.06383e-02	1.06383e-02
C550FF	1.79104e-02	1.79104e-02
C55124	3.44828e-02	8.96552e-02
C551A6	4.06190e-02	2.90135e-02
C552D0	1.94647e-02	1.70316e-02
C55318	1.53061e-02	8.92857e-03
C5534B	7.04225e-03	1.40845e-02
C55398	7.84314e-03	3.52941e-02
C553BA	1.76991e-02	0.00000e+00
C553D3	3.43840e-02	4.01146e-02
C55498	1.00705e-02	3.82679e-02
C5550F	2.66667e-02	9.69697e-03
C55546	4.31894e-02	3.98671e-02
C55549	1.66667e-02	8.33333e-03
C5558A	1.28940e-02	2.86533e-02
C555C1	2.35294e-02	8.82353e-03
C556BD	1.05263e-02	2.10526e-02
C556FA	3.50877e-02	2.33918e-02
C55713	3.26705e-02	3.40909e-02
C557AE	3.82166e-02	2.54777e-02
C557C9	1.49813e-02	3.12110e-02
C557D9	2.91363e-02	5.51509e-02
C557DC	2.51046e-02	1.88285e-02
C557F3	7.44417e-03	2.48139e-02
C558E0	1.34831e-02	1.34831e-02
C55930	2.08333e-02	3.12500e-02
C55A0E	1.60643e-02	1.80723e-02
C55A40	2.15054e-02	2.86738e-02
C55A43	1.91083e-02	3.39703e-02
C55AFC	1.88679e-02	3.30189e-02
C55B20	1.81598e-02	3.02663e-02
C55B35	1.19048e-02	1.19048e-02
C55B5E	1.35135e-02	1.35135e-02
C55BDE	2.02247e-02	2.02247e-02
C55C0E	2.08333e-02	3.12500e-02
C55D27	1.50376e-02	3.75940e-02
C55D9C	1.53846e-02	3.07692e-02
C55E73	1.78571e-02	5.35714e-02
C55EA2	2.13415e-02	1.52439e-02
C55EAC	1.90476e-02	3.33333e-02
C56058	2.27273e-02	3.30579e-02
C560C7	1.81159e-02	1.08696e-02
C56169	2.78746e-02	2.09059e-02
C56192	5.64516e-02	7.25806e-02
C56193	1.42450e-02	1.70940e-02
C561C3	1.50000e-02	2.50000e-02
C561D6	1.86567e-02	2.23881e-02
C561F8	2.78638e-02	2.78638e-02
C56236	1.95059e-02	3.12094e-02
C56330	4.22535e-02	4.69484e-02
C5634E	2.18579e-02	2.18579e-02
C5635A	1.59091e-02	6.81818e-03
C56444	1.86916e-02	2.33645e-03
C564C4	1.73267e-02	4.20792e-02
C56590	1.33333e-02	2.66667e-02
C565A2	1.82482e-02	3.64964e-03
C5672F	1.40845e-02	3.52113e-02
C5678E	4.57143e-02	4.28571e-02
C56837	2.06349e-02	2.06349e-02
C568E7	4.23280e-02	2.64550e-02
C56909	6.94444e-03	3.12500e-02
C56910	1.24069e-02	3.47395e-02
C56943	5.60748e-02	3.27103e-02
C5694B	3.81679e-02	2.29008e-02
C56982	4.18006e-02	1.60772e-02
C569B6	2.94840e-02	3.19410e-02
C569F5	3.50877e-02	1.75439e-02
C56A36	2.87770e-02	4.79616e-02
C56A68	4.80769e-03	1.92308e-02
C56AB0	2.42967e-02	2.55754e-02
C56AEC	2.07373e-02	2.07373e-02
C56BAD	3.19489e-03	2.87540e-02
C56BEB	2.08333e-02	5.41667e-02
C56BF8	7.09220e-03	1.41844e-02
C56C1B	1.57895e-02	1.57895e-02
C56CBB	2.64423e-02	4.08654e-02
C56D31	4.00000e-02	2.11765e-02
C56DDC	2.15176e-02	2.83126e-02
C56DEA	7.83290e-03	2.34987e-02
C56EA3	0.00000e+00	0.00000e+00
C56F00	1.66359e-02	2.58780e-02
C56F28	1.51515e-02	1.51515e-02
C56F9D	1.85759e-02	3.40557e-02
C570CE	2.69906e-02	3.64372e-02
C5713B	8.96861e-03	1.79372e-02
C57159	2.62009e-02	2.03785e-02
C5716A	0.00000e+00	1.69492e-02
C572C1	9.75610e-03	1.95122e-02
C57377	6.25000e-03	0.00000e+00
C57425	3.78486e-02	2.58964e-02
C57456	7.31707e-03	1.21951e-02
C5749F	2.25352e-02	1.97183e-02
C574E2	1.81818e-02	2.54545e-02
C57661	2.67380e-02	2.67380e-02
C57700	1.98598e-02	5.14019e-02
C577CE	2.17391e-02	3.26087e-02
C578DB	1.23457e-02	1.23457e-02
C57923	2.99401e-03	1.49701e-02
C57970	2.66798e-02	4.15020e-02
C579A2	1.81818e-02	2.42424e-02
C57A60	2.87356e-02	3.16092e-02
C57A8A	7.81250e-03	1.56250e-02
C57AA9	1.44928e-02	1.44928e-02
C57ABC	1.53846e-02	4.61538e-02
C57B1B	2.99685e-02	3.15457e-02
C57B4E	0.00000e+00	2.17391e-02
C57B68	1.15207e-02	2.30415e-02
C57C74	2.03252e-02	2.43902e-02
C57CC2	3.73134e-02	4.47761e-02
C57D15	2.90155e-02	1.65803e-02
C57E58	2.45399e-02	1.84049e-02
C57EE7	3.24450e-02	2.20162e-02
C57F9E	2.27790e-02	3.41686e-02
C57FC5	4.23729e-03	3.38983e-02
C58029	1.07527e-02	0.00000e+00
C58102	3.95189e-02	4.98282e-02
C58191	2.39521e-02	2.39521e-02
C58214	3.21285e-02	4.41767e-02
C58327	1.92982e-02	2.45614e-02
C583B3	3.15789e-02	5.05263e-02
C583BB	1.80180e-02	1.80180e-02
C58424	4.10397e-02	3.41997e-02
C58492	1.62413e-02	5.56845e-02
C58754	1.00000e-02	0.00000e+00
C587BE	8.52878e-03	4.47761e-02
C587EF	1.38249e-02	2.64977e-02
C5884A	2.04082e-02	3.06122e-02
C5884F	3.59712e-02	3.95683e-02
C5896D	2.43243e-02	3.24324e-02
C589A1	2.82486e-02	3.95480e-02
C589AA	0.00000e+00	3.24675e-02
C58A0D	2.16346e-02	2.88462e-02
C58A5C	1.30058e-02	3.32370e-02
C58A7C	1.86916e-02	3.27103e-02
C58AE1	4.06147e-02	3.62239e-02
C58B16	8.38926e-03	3.69128e-02
C58B6A	2.72904e-02	1.36452e-02
C58B83	1.03359e-02	1.29199e-02
C58BA9	1.36364e-02	5.90909e-02
C58BB4	4.30108e-02	1.07527e-02
C58BBA	2.94118e-02	3.67647e-02
C58C7A	2.63158e-02	1.31579e-02
C58C82	8.84956e-03	0.00000e+00
C58C94	4.14365e-02	1.93370e-02
C58CE3	2.45902e-02	2.45902e-02
C58E53	1.42857e-02	9.52381e-03
C58E91	6.25000e-02	3.12500e-02
C58FC0	3.96825e-03	1.58730e-02
C5909C	4.42478e-02	8.84956e-03
C59139	5.27704e-03	3.16623e-02
C59172	2.38095e-02	1.98413e-02
C59250	1.62602e-02	1.62602e-02
C5927A	1.47783e-02	9.85222e-03
C592EB	3.07235e-02	4.36075e-02
C592F9	2.30769e-02	7.69231e-03
C5938A	2.24299e-02	1.86916e-02
C59468	2.28216e-02	1.45228e-02
C594CE	2.63158e-02	0.00000e+00
C59505	1.54525e-02	1.87638e-02
C59597	1.32159e-02	2.20264e-02
C595DD	3.62903e-02	9.27419e-02
C5966C	0.00000e+00	1.98020e-02
C59730	4.46429e-02	2.67857e-02
C59764	1.26984e-02	3.49206e-02
C59782	2.81250e-02	1.87500e-02
C597CD	3.03030e-02	3.78788e-03
C598A3	1.20301e-02	1.20301e-02
C599B5	2.43902e-02	0.00000e+00
C59A8E	1.10906e-02	2.03327e-02
C59A8F	1.26582e-02	7.59494e-02
C59AE3	2.22930e-02	4.77707e-02
C59BC0	3.84615e-02	2.74725e-03
C59BF2	2.34375e-02	7.81250e-03
C59C0E	3.14685e-02	3.14685e-02
C59C7A	6.74157e-02	2.24719e-02
C59D04	2.26415e-02	2.76730e-02
C59D30	2.70270e-02	1.35135e-02
C59DE5	0.00000e+00	0.00000e+00
C59E7C	2.81481e-02	4.44444e-02
C59E91	3.38733e-02	2.94551e-02
C59F65	1.84502e-02	2.95203e-02
C5A045	3.75940e-03	2.25564e-02
C5A062	1.87970e-02	1.87970e-02
C5A0E4	3.93701e-02	7.87402e-03
C5A0E5	3.54223e-02	1.08992e-02
C5A122	1.94553e-02	2.43191e-02
C5A19C	2.27790e-02	9.11162e-03
C5A1A1	1.80180e-02	0.00000e+00
C5A1D8	2.02429e-02	1.21457e-02
C5A1FB	3.97554e-02	2.44648e-02
C5A282	3.85965e-02	1.05263e-02
C5A2CB	1.82927e-02	1.82927e-02
C5A324	1.10011e-02	3.19032e-02
C5A402	1.96078e-02	2.61438e-02
C5A404	2.62172e-02	7.49064e-03
C5A53A	3.73832e-02	1.86916e-02
C5A592	3.55030e-02	1.77515e-02
C5A599	2.19479e-02	1.78326e-02
C5A65E	8.47458e-03	0.00000e+00
C5A71A	2.11640e-02	5.29101e-03
C5A73E	9.09091e-03	0.00000e+00
C5A95D	1.33883e-02	2.47168e-02
C5A9A8	3.03030e-02	3.58127e-02
C5A9D0	1.33080e-02	1.52091e-02
C5A9F8	1.70213e-02	2.34043e-02
C5AA4A	1.61290e-02	3.22581e-02
C5AA75	2.62172e-02	1.87266e-02
C5AB59	2.27273e-02	1.42045e-02
C5AB99	2.19780e-02	2.19780e-02
C5ABD8	2.25564e-02	1.50376e-02
C5ACC0	8.84956e-03	8.84956e-03
C5AD0D	3.12500e-02	3.12500e-02
C5ADA7	7.90514e-03	1.97628e-02
C5AE03	4.47761e-02	4.10448e-02
C5AE04	2.87081e-02	1.67464e-02
C5AE57	1.27505e-02	4.00729e-02
C5AF2F	3.18560e-02	2.63158e-02
C5AF49	2.76498e-02	2.99539e-02
C5AF4C	2.77778e-02	2.77778e-02
C5B07A	3.25444e-02	5.62130e-02
C5B083	3.61842e-02	2.30263e-02
C5B106	3.06748e-02	3.06748e-02
C5B10F	4.14938e-03	8.29876e-03
C5B14B	3.14961e-02	2.75591e-02
C5B1C6	2.56410e-02	8.54701e-03
C5B248	1.24224e-02	3.72671e-02
C5B2D0	6.28931e-03	2.30608e-02
C5B2E0	3.57143e-02	1.19048e-02
C5B3D0	1.68067e-02	3.36134e-02
C5B45D	1.33929e-02	2.67857e-02
C5B4A5	1.09091e-02	3.63636e-03
C5B599	4.51128e-02	7.51880e-03
C5B616	4.08163e-02	0.00000e+00
C5B6AA	3.21888e-02	3.64807e-02
C5B751	1.76991e-02	3.09735e-02
C5B767	9.25926e-03	2.77778e-02
C5B7C3	3.57143e-02	1.19048e-02
C5B7D7	4.06977e-02	2.90698e-02
C5B876	1.86916e-02	1.63551e-02
C5B8B4	3.68421e-02	3.15789e-02
C5B935	3.09278e-02	2.88660e-02
C5B958	1.97368e-02	2.50000e-02
C5BA46	1.48368e-02	5.04451e-02
C5BAD9	4.92958e-02	5.63380e-02
C5BBD9	1.18110e-02	1.18110e-02
C5BC2F	0.00000e+00	0.00000e+00
C5BC7E	3.20513e-02	2.13675e-02
C5BCD1	1.64835e-02	4.39560e-02
C5BD28	1.85615e-02	1.85615e-02
C5BDBC	1.85714e-02	2.28571e-02
C5BDC5	3.61905e-02	6.28571e-02
C5BF94	2.31788e-02	2.98013e-02
C5BFBA	9.80392e-03	3.43137e-02
C5C043	2.34542e-02	1.27932e-02
C5C076	2.09424e-02	2.09424e-02
C5C087	2.30665e-02	2.30665e-02
C5C13E	2.60000e-02	3.00000e-02
C5C1A5	9.25926e-03	1.85185e-02
C5C1EE	6.75676e-03	5.40541e-02
C5C28E	2.77778e-02	2.31481e-02
C5C2BA	1.75953e-02	2.34604e-02
C5C322	6.32911e-03	2.84810e-02
C5C333	2.72109e-02	8.16327e-02
C5C3FB	1.16279e-02	1.16279e-02
C5C41F	2.03327e-02	1.10906e-02
C5C49A	5.12821e-03	2.22222e-02
C5C4E1	1.35135e-02	1.35135e-02
C5C5ED	1.63934e-02	2.08644e-02
C5C66A	4.00000e-02	2.40000e-02
C5C66D	1.92308e-02	2.52404e-02
C5C703	2.67857e-02	8.92857e-03
C5C7BD	8.03859e-03	2.25080e-02
C5C7D3	7.81250e-03	2.34375e-02
C5C852	3.31754e-02	2.84360e-02
C5C86B	3.66379e-02	4.09483e-02
C5C8E0	3.03030e-02	4.16667e-02
C5C930	6.68896e-03	1.00334e-02
C5C9AF	1.41287e-02	2.04082e-02
C5C9C3	1.36054e-02	3.40136e-02
C5C9D6	1.85185e-02	1.85185e-02
C5C9F8	1.56250e-02	3.12500e-02
C5CA2F	3.37500e-02	4.12500e-02
C5CB7B	1.81269e-02	3.62538e-02
C5CB85	2.76596e-02	4.04255e-02
C5CBF4	3.47222e-02	3.47222e-02
C5CC1E	1.79372e-02	3.58744e-02
C5CC4D	3.66300e-03	2.56410e-02
C5CC57	1.64835e-02	4.39560e-02
C5CC62	2.21675e-02	2.70936e-02
C5CC63	3.43643e-02	1.71821e-02
C5CD18	3.47395e-02	2.72953e-02
C5CE57	1.94320e-02	1.64425e-02
C5CEA4	2.85261e-02	3.64501e-02
C5CF2B	1.80180e-02	1.80180e-02
C5CF81	3.04114e-02	1.78891e-02
C5D18A	2.94118e-02	1.58371e-02
C5D1CA	2.48756e-02	3.48259e-02
C5D1EB	3.78072e-03	1.51229e-02
C5D26A	1.82927e-02	5.69106e-02
C5D2A0	3.81679e-02	5.34351e-02
C5D310	2.20588e-02	4.77941e-02
C5D323	1.76211e-02	2.64317e-02
C5D367	1.07914e-02	2.51799e-02
C5D3CE	1.90736e-02	1.63488e-02
C5D470	1.98675e-02	1.32450e-02
C5D6AD	2.34375e-02	1.56250e-02
C5D6BE	1.43084e-02	3.81558e-02
C5D6F8	3.01205e-02	1.35542e-02
C5D740	1.25313e-02	3.13283e-02
C5D74D	1.65837e-02	2.65340e-02
C5D792	8.08625e-03	2.96496e-02
C5D799	1.88442e-02	3.14070e-02
C5D7CC	3.93701e-02	5.51181e-02
C5D7F2	1.23457e-02	1.85185e-02
C5D831	1.62749e-02	2.16998e-02
C5D89E	3.75940e-02	1.50376e-02
C5D969	1.36240e-02	1.90736e-02
C5D9E5	2.82486e-02	2.63653e-02
C5DAAE	4.83092e-03	2.41546e-02
C5DB33	2.73973e-03	1.91781e-02
C5DB44	1.84502e-02	2.58303e-02
C5DBCE	5.48780e-02	4.87805e-02
C5DC5D	7.70713e-03	2.50482e-02
C5DCAD	1.84453e-02	2.37154e-02
C5DD9C	1.56250e-02	1.95312e-02
C5DDCA	1.68350e-02	1.68350e-02
C5DED4	2.29592e-02	2.93367e-02
C5DF42	1.74672e-02	3.93013e-02
C5DF6D	1.68067e-02	3.15126e-02
C5DFAA	1.98020e-02	3.56436e-02
C5E02F	1.56250e-02	1.56250e-02
C5E033	7.93651e-03	0.00000e+00
C5E082	1.96078e-02	6.53595e-03
C5E0CB	2.40964e-02	0.00000e+00
C5E16F	0.00000e+00	2.00000e-02
C5E20D	1.64609e-02	1.64609e-02
C5E2B3	1.69492e-02	3.38983e-02
C5E2BE	1.99005e-02	2.48756e-02
C5E2F0	4.16667e-02	5.30303e-02
C5E38F	1.86916e-02	9.34579e-03
C5E3D6	2.23602e-02	3.10559e-02
C5E407	1.38249e-02	1.38249e-02
C5E410	2.21519e-02	2.53165e-02
C5E520	1.02881e-02	3.70370e-02
C5E525	4.58716e-02	3.66972e-02
C5E5F6	2.29358e-02	2.06422e-02
C5E5FE	1.47059e-02	4.41176e-02
C5E642	4.32900e-03	2.16450e-02
